"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"32996","32996_9998065","3","9998065","Iringa Urban","-7.73476","35.70096","ADM2","second-order administrative division","6295630|6255146|TZ|04|9998065","Earth|Africa|Tanzania|Iringa|Iringa Urban","1","1"
"32239","32239_9253790","3","9253790","Kamchay Mear","11.58697","105.64457","ADM2","second-order administrative division","6295630|6255147|KH|14|9253790","Earth|Asia|Cambodia|Prey Veng|Kamchay Mear","1","1"
"32146","32146_7647526","3","7647526","Kampong Cham","11.98","105.445","ADM2","second-order administrative division","6295630|6255147|KH|02|7647526","Earth|Asia|Cambodia|Kampong Cham|Kampong Cham","1","2"
"39178","39178_7647526","3","7647526","Kampong Cham","11.98","105.445","ADM2","second-order administrative division","6295630|6255147|KH|02|7647526","Earth|Asia|Cambodia|Kampong Cham|Kampong Cham","1","1"
"33064","33064_7647209","3","7647209","Kampong Chhnang","12.26","104.67","ADM2","second-order administrative division","6295630|6255147|KH|03|7647209","Earth|Asia|Cambodia|Kampong Chhnang|Kampong Chhnang","1","1"
"35272","35272_9253741","3","9253741","Kaoh Soutin","11.88585","105.37223","ADM2","second-order administrative division","6295630|6255147|KH|02|9253741","Earth|Asia|Cambodia|Kampong Cham Province|Kaoh Soutin","1","1"
"35785","35785_8238778","3","8238778","Kengtung District","21.58298","99.5889","ADM2","second-order administrative division","6295630|6255147|MM|11|8238778","Earth|Asia|Myanmar [Burma]|Shan State|Kengtung District","1","1"
"32105","32105_8403884","3","8403884","Khan Pailĭn","12.7869","102.6285","ADM2","second-order administrative division","6295630|6255147|KH|30|8403884","Earth|Asia|Cambodia|Pailin|Khan Pailĭn","1","1"
"32164","32164_8405993","3","8405993","Khan Russey Keo","11.61946","104.9099","ADM2","second-order administrative division","6295630|6255147|KH|22|8405993","Earth|Asia|Cambodia|Phnom Penh|Khan Russey Keo","1","1"
"32247","32247_8405993","3","8405993","Khan Russey Keo","11.61946","104.9099","ADM2","second-order administrative division","6295630|6255147|KH|22|8405993","Earth|Asia|Cambodia|Phnom Penh|Khan Russey Keo","1","1"
"30597","30597_7647520","3","7647520","Kibaha District","-6.76667","38.91667","ADM2","second-order administrative division","6295630|6255146|TZ|02|7647520","Earth|Africa|Tanzania|Pwani|Kibaha District","1","1"
"32053","32053_9253767","3","9253767","Kien Svay","11.43189","105.12096","ADM2","second-order administrative division","6295630|6255147|KH|07|9253767","Earth|Asia|Cambodia|Kandal|Kien Svay","1","1"
"33064","33064_8405252","3","8405252","Krŏng Poŭthĭsăt","12.52751","103.91813","ADM2","second-order administrative division","6295630|6255147|KH|12|8405252","Earth|Asia|Cambodia|Pursat|Krŏng Poŭthĭsăt","1","1"
"32153","32153_8405034","3","8405034","Krŏng Sênmônoŭrôm","12.5048","107.15525","ADM2","second-order administrative division","6295630|6255147|KH|10|8405034","Earth|Asia|Cambodia|Mondolkiri|Krŏng Sênmônoŭrôm","1","1"
"32454","32454_7647220","3","7647220","Kracheh","12.57","106.2","ADM2","second-order administrative division","6295630|6255147|KH|09|7647220","Earth|Asia|Cambodia|Kratie|Kracheh","1","1"
"32146","32146_7647220","3","7647220","Kracheh","12.57","106.2","ADM2","second-order administrative division","6295630|6255147|KH|09|7647220","Earth|Asia|Cambodia|Kratie|Kracheh","1","2"
"32081","32081_7647220","3","7647220","Kracheh","12.57","106.2","ADM2","second-order administrative division","6295630|6255147|KH|09|7647220","Earth|Asia|Cambodia|Kratie|Kracheh","1","1"
"34309","34309_1804649","3","1804649","Kunming Shi","25.29437","102.81853","ADM2","second-order administrative division","6295630|6255147|CN|29|1804649","Earth|Asia|China|Yunnan|Kunming Shi","1","1"
"34474","34474_8741043","3","8741043","Lâm Thao District","21.29971","105.31119","ADM2","second-order administrative division","6295630|6255147|VN|83|8741043","Earth|Asia|Vietnam|Tỉnh Phú Thọ|Lâm Thao District","1","1"
"32146","32146_9253742","3","9253742","Memot","11.88137","106.20444","ADM2","second-order administrative division","6295630|6255147|KH|02|9253742","Earth|Asia|Cambodia|Kampong Cham Province|Memot","1","2"
"35272","35272_9253742","3","9253742","Memot","11.88137","106.20444","ADM2","second-order administrative division","6295630|6255147|KH|02|9253742","Earth|Asia|Cambodia|Kampong Cham Province|Memot","1","1"
"37095","37095_3674655","3","3674655","Mocoa","1.15","-76.61667","ADM2","second-order administrative division","6295630|6255150|CO|22|3674655","Earth|South America|Colombia|Departamento del Putumayo|Mocoa","1","1"
"32996","32996_153216","3","153216","Morogoro Urban","-6.81667","37.66667","ADM2","second-order administrative division","6295630|6255146|TZ|10|153216","Earth|Africa|Tanzania|Morogoro|Morogoro Urban","1","1"
"32996","32996_8299555","3","8299555","Moshi Urban District","-3.352","37.341","ADM2","second-order administrative division","6295630|6255146|TZ|06|8299555","Earth|Africa|Tanzania|Kilimanjaro|Moshi Urban District","1","1"
"33824","33824_1904829","3","1904829","Muang Boun-Nua","21.66787","101.89396","ADM2","second-order administrative division","6295630|6255147|LA|18|1904829","Earth|Asia|Laos|Khouèng Phôngsali|Muang Boun-Nua","1","1"
"33824","33824_1904830","3","1904830","Muang Gnot-Ou","22.19586","101.874","ADM2","second-order administrative division","6295630|6255147|LA|18|1904830","Earth|Asia|Laos|Khouèng Phôngsali|Muang Gnot-Ou","1","1"
"33801","33801_1651946","3","1651946","Muang Houayxay","20.38763","100.62687","ADM2","second-order administrative division","6295630|6255147|LA|22|1651946","Earth|Asia|Laos|Khouèng Bokèo|Muang Houayxay","1","1"
"38597","38597_1655557","3","1655557","Muang Louangphabang","19.8226","102.15214","ADM2","second-order administrative division","6295630|6255147|LA|17|1655557","Earth|Asia|Laos|Luang Prabang Province|Muang Louangphabang","1","1"
"33832","33832_1904839","3","1904839","Muang Maypakngum","18.13972","102.93772","ADM2","second-order administrative division","6295630|6255147|LA|24|1904839","Earth|Asia|Laos|Vientiane|Muang Maypakngum","1","1"
"33810","33810_1654981","3","1654981","Muang Nambak","20.61018","102.39686","ADM2","second-order administrative division","6295630|6255147|LA|17|1654981","Earth|Asia|Laos|Luang Prabang Province|Muang Nambak","1","1"
"38597","38597_1654981","3","1654981","Muang Nambak","20.61018","102.39686","ADM2","second-order administrative division","6295630|6255147|LA|17|1654981","Earth|Asia|Laos|Luang Prabang Province|Muang Nambak","1","1"
"35711","35711_1652070","3","1652070","Muang Ngeun","19.72046","101.13548","ADM2","second-order administrative division","6295630|6255147|LA|13|1652070","Earth|Asia|Laos|Xaignabouli|Muang Ngeun","1","1"
"33773","33773_1654686","3","1654686","Muang Ngoy","20.73393","102.7515","ADM2","second-order administrative division","6295630|6255147|LA|17|1654686","Earth|Asia|Laos|Luang Prabang Province|Muang Ngoy","1","1"
"35711","35711_1654418","3","1654418","Muang Pakbèng","19.93573","101.06482","ADM2","second-order administrative division","6295630|6255147|LA|07|1654418","Earth|Asia|Laos|Khouèng Oudômxai|Muang Pakbèng","1","1"
"38597","38597_1652132","3","1652132","Muang Xai","20.66447","101.95554","ADM2","second-order administrative division","6295630|6255147|LA|07|1652132","Earth|Asia|Laos|Khouèng Oudômxai|Muang Xai","1","1"
"35272","35272_9253771","3","9253771","Mukh Kampul","11.75438","104.94091","ADM2","second-order administrative division","6295630|6255147|KH|07|9253771","Earth|Asia|Cambodia|Kandal Province|Mukh Kampul","1","1"
"32164","32164_9253771","3","9253771","Mukh Kampul","11.75438","104.94091","ADM2","second-order administrative division","6295630|6255147|KH|07|9253771","Earth|Asia|Cambodia|Kandal Province|Mukh Kampul","1","1"
"37829","37829_3649809","3","3649809","Municipio Achaguas","7.25","-68.41667","ADM2","second-order administrative division","6295630|6255150|VE|03|3649809","Earth|South America|Venezuela|Apure|Municipio Achaguas","1","1"
"37478","37478_3649281","3","3649281","Municipio Anaco","9.33333","-64.46667","ADM2","second-order administrative division","6295630|6255150|VE|02|3649281","Earth|South America|Venezuela|Anzoátegui|Municipio Anaco","1","1"
"35881","35881_3649281","3","3649281","Municipio Anaco","9.33333","-64.46667","ADM2","second-order administrative division","6295630|6255150|VE|02|3649281","Earth|South America|Venezuela|Anzoátegui|Municipio Anaco","1","1"
"37478","37478_3649111","3","3649111","Municipio Aragua","9.31667","-64.9","ADM2","second-order administrative division","6295630|6255150|VE|02|3649111","Earth|South America|Venezuela|Anzoátegui|Municipio Aragua","1","1"
"35881","35881_3649111","3","3649111","Municipio Aragua","9.31667","-64.9","ADM2","second-order administrative division","6295630|6255150|VE|02|3649111","Earth|South America|Venezuela|Anzoátegui|Municipio Aragua","1","1"
"37829","37829_8129211","3","8129211","Municipio Biruaca","7.84483","-67.51679","ADM2","second-order administrative division","6295630|6255150|VE|03|8129211","Earth|South America|Venezuela|Apure|Municipio Biruaca","1","1"
"35881","35881_8129191","3","8129191","Municipio Chaguaramas","9.33855","-66.25255","ADM2","second-order administrative division","6295630|6255150|VE|12|8129191","Earth|South America|Venezuela|Guárico|Municipio Chaguaramas","1","1"
"37829","37829_3640213","3","3640213","Municipio Guanarito","8.5","-69.0","ADM2","second-order administrative division","6295630|6255150|VE|18|3640213","Earth|South America|Venezuela|Portuguesa|Municipio Guanarito","1","1"
"35881","35881_8131437","3","8131437","Municipio José Félix Ribas","9.27681","-65.7712","ADM2","second-order administrative division","6295630|6255150|VE|12|8131437","Earth|South America|Venezuela|Guárico|Municipio José Félix Ribas","1","1"
"35881","35881_8129245","3","8129245","Municipio Julián Mellado","9.3863","-67.05818","ADM2","second-order administrative division","6295630|6255150|VE|12|8129245","Earth|South America|Venezuela|Guárico|Municipio Julián Mellado","1","1"
"35881","35881_8129179","3","8129179","Municipio Leonardo Infante","9.21554","-66.00734","ADM2","second-order administrative division","6295630|6255150|VE|12|8129179","Earth|South America|Venezuela|Guárico|Municipio Leonardo Infante","1","1"
"37496","37496_3632193","3","3632193","Municipio Miranda","10.75","-71.25","ADM2","second-order administrative division","6295630|6255150|VE|23|3632193","Earth|South America|Venezuela|Zulia|Municipio Miranda","1","1"
"35881","35881_8129208","3","8129208","Municipio Ortiz","9.62168","-67.29047","ADM2","second-order administrative division","6295630|6255150|VE|12|8129208","Earth|South America|Venezuela|Guárico|Municipio Ortiz","1","1"
"37478","37478_8129190","3","8129190","Municipio Pao de San Juan Bautista","9.63752","-68.12884","ADM2","second-order administrative division","6295630|6255150|VE|08|8129190","Earth|South America|Venezuela|Cojedes|Municipio Pao de San Juan Bautista","1","1"
"35881","35881_8129190","3","8129190","Municipio Pao de San Juan Bautista","9.63752","-68.12884","ADM2","second-order administrative division","6295630|6255150|VE|08|8129190","Earth|South America|Venezuela|Cojedes|Municipio Pao de San Juan Bautista","1","1"
"35881","35881_8129261","3","8129261","Municipio Pedro Zaraza","9.35029","-65.32452","ADM2","second-order administrative division","6295630|6255150|VE|12|8129261","Earth|South America|Venezuela|Guárico|Municipio Pedro Zaraza","1","1"
"38146","38146_8129246","3","8129246","Municipio Raúl Leoni","7.49247","-63.26941","ADM2","second-order administrative division","6295630|6255150|VE|06|8129246","Earth|South America|Venezuela|Bolívar|Municipio Raúl Leoni","1","1"
"38146","38146_3628468","3","3628468","Municipio San Cristóbal","7.71667","-72.16667","ADM2","second-order administrative division","6295630|6255150|VE|20|3628468","Earth|South America|Venezuela|Táchira|Municipio San Cristóbal","1","1"
"37478","37478_3626234","3","3626234","Municipio Tinaco","9.66667","-68.33333","ADM2","second-order administrative division","6295630|6255150|VE|08|3626234","Earth|South America|Venezuela|Cojedes|Municipio Tinaco","1","1"
"35881","35881_3626234","3","3626234","Municipio Tinaco","9.66667","-68.33333","ADM2","second-order administrative division","6295630|6255150|VE|08|3626234","Earth|South America|Venezuela|Cojedes|Municipio Tinaco","1","1"
"37289","37289_3625547","3","3625547","Municipio Valencia","10.08333","-68.08333","ADM2","second-order administrative division","6295630|6255150|VE|07|3625547","Earth|South America|Venezuela|Carabobo|Municipio Valencia","1","1"
"30718","30718_7056294","3","7056294","Nakaseke District","1.04063","32.18968","ADM2","second-order administrative division","6295630|6255146|UG|C|7056294","Earth|Africa|Uganda|Central Region|Nakaseke District","1","2"
"38947","38947_8239588","3","8239588","Naypyitaw District","19.8822","96.14182","ADM2","second-order administrative division","6295630|6255147|MM|08|8239588","Earth|Asia|Myanmar [Burma]|Mandalay Region|Naypyitaw District","1","1"
"37190","37190_3673888","3","3673888","Nemocón","5.06966","-73.90606","ADM2","second-order administrative division","6295630|6255150|CO|33|3673888","Earth|South America|Colombia|Cundinamarca|Nemocón","1","1"
"33064","33064_8740317","3","8740317","Ou Chrov District","13.64699","102.60956","ADM2","second-order administrative division","6295630|6255147|KH|25|8740317","Earth|Asia|Cambodia|Banteay Meanchey|Ou Chrov District","1","1"
"32153","32153_9253785","3","9253785","Ou Reang","12.39555","107.32439","ADM2","second-order administrative division","6295630|6255147|KH|10|9253785","Earth|Asia|Cambodia|Mondolkiri|Ou Reang","1","1"
"32155","32155_9253785","3","9253785","Ou Reang","12.39555","107.32439","ADM2","second-order administrative division","6295630|6255147|KH|10|9253785","Earth|Asia|Cambodia|Mondolkiri|Ou Reang","1","1"
"35272","35272_8985933","3","8985933","Ou Reang Ov District","11.84265","105.52399","ADM2","second-order administrative division","6295630|6255147|KH|02|8985933","Earth|Asia|Cambodia|Kampong Cham Province|Ou Reang Ov District","1","1"
"32239","32239_9253793","3","9253793","Pea Reang","11.65194","105.23903","ADM2","second-order administrative division","6295630|6255147|KH|14|9253793","Earth|Asia|Cambodia|Prey Veng|Pea Reang","1","1"
"38647","38647_7647524","3","7647524","Ponhea Kraek","11.77","105.87","ADM2","second-order administrative division","6295630|6255147|KH|02|7647524","Earth|Asia|Cambodia|Kampong Cham Province|Ponhea Kraek","1","1"
"35272","35272_9253772","3","9253772","Popnhea Lueu","11.75233","104.80573","ADM2","second-order administrative division","6295630|6255147|KH|07|9253772","Earth|Asia|Cambodia|Kandal|Popnhea Lueu","1","1"
"38722","38722_9253772","3","9253772","Popnhea Lueu","11.75233","104.80573","ADM2","second-order administrative division","6295630|6255147|KH|07|9253772","Earth|Asia|Cambodia|Kandal|Popnhea Lueu","1","1"
"32195","32195_7873979","3","7873979","Prasat Balangk","13.07137","104.84491","ADM2","second-order administrative division","6295630|6255147|KH|05|7873979","Earth|Asia|Cambodia|Kampong Thom|Prasat Balangk","1","1"
"35917","35917_3923690","3","3923690","Provincia Aroma","-17.5","-68.0","ADM2","second-order administrative division","6295630|6255150|BO|04|3923690","Earth|South America|Bolivia|Departamento de La Paz|Provincia Aroma","1","1"
"35917","35917_3921629","3","3921629","Provincia Cercado","-17.91667","-67.08333","ADM2","second-order administrative division","6295630|6255150|BO|05|3921629","Earth|South America|Bolivia|Oruro|Provincia Cercado","1","1"
"35999","35999_3938414","3","3938414","Provincia de Ilo","-17.49694","-71.16722","ADM2","second-order administrative division","6295630|6255150|PE|18|3938414","Earth|South America|Peru|Departamento de Moquegua|Provincia de Ilo","1","1"
